name,zone,zipcode,star,rating,rates,checkin,checkout,room,size,price,bed,guests,address,link
"Palace Hotel, a Luxury Collection Hotel, San Francisco",Union Square,94105,5,4.5,"3,192",04/21/2017,04/22/2017,"Room, View (Market Street View)",300,375,1 King Bed,2,New Montgomery St,https://www.expedia.com/San-Francisco-Hotels-Palace-Hotel.h27274.Hotel-Information?chkin=4%2F21%2F2017&chkout=4%2F22%2F2017&rm1=a2&regionId=178305&sort=recommended&hwrqCacheKey=d73cbdef-08e9-4a89-b018-c7a2dfca762cHWRQ1492739858034&vip=false&c=7b1bede5-f692-488e-a82c-e1d6336f4faa&&exp_dp=195&exp_ts=1492739862282&exp_curr=USD&exp_pg=HSR
"Palace Hotel, a Luxury Collection Hotel, San Francisco",Union Square,94105,5,4.5,"3,192",04/21/2017,04/22/2017,"Deluxe Room, 2 Double Beds",330,225,2 Double Beds,4,New Montgomery St,https://www.expedia.com/San-Francisco-Hotels-Palace-Hotel.h27274.Hotel-Information?chkin=4%2F21%2F2017&chkout=4%2F22%2F2017&rm1=a2&regionId=178305&sort=recommended&hwrqCacheKey=d73cbdef-08e9-4a89-b018-c7a2dfca762cHWRQ1492739858034&vip=false&c=7b1bede5-f692-488e-a82c-e1d6336f4faa&&exp_dp=195&exp_ts=1492739862282&exp_curr=USD&exp_pg=HSR
"Palace Hotel, a Luxury Collection Hotel, San Francisco",Union Square,94105,5,4.5,"3,192",04/21/2017,04/22/2017,"Deluxe Room, 2 Double Beds",330,255,2 Double Beds,4,New Montgomery St,https://www.expedia.com/San-Francisco-Hotels-Palace-Hotel.h27274.Hotel-Information?chkin=4%2F21%2F2017&chkout=4%2F22%2F2017&rm1=a2&regionId=178305&sort=recommended&hwrqCacheKey=d73cbdef-08e9-4a89-b018-c7a2dfca762cHWRQ1492739858034&vip=false&c=7b1bede5-f692-488e-a82c-e1d6336f4faa&&exp_dp=195&exp_ts=1492739862282&exp_curr=USD&exp_pg=HSR
"Palace Hotel, a Luxury Collection Hotel, San Francisco",Union Square,94105,5,4.5,"3,192",04/21/2017,04/22/2017,"Deluxe Room, 2 Double Beds",330,255,2 Double Beds,4,New Montgomery St,https://www.expedia.com/San-Francisco-Hotels-Palace-Hotel.h27274.Hotel-Information?chkin=4%2F21%2F2017&chkout=4%2F22%2F2017&rm1=a2&regionId=178305&sort=recommended&hwrqCacheKey=d73cbdef-08e9-4a89-b018-c7a2dfca762cHWRQ1492739858034&vip=false&c=7b1bede5-f692-488e-a82c-e1d6336f4faa&&exp_dp=195&exp_ts=1492739862282&exp_curr=USD&exp_pg=HSR
"Palace Hotel, a Luxury Collection Hotel, San Francisco",Union Square,94105,5,4.5,"3,192",04/21/2017,04/22/2017,"Deluxe Room, 2 Double Beds",330,275,2 Double Beds,4,New Montgomery St,https://www.expedia.com/San-Francisco-Hotels-Palace-Hotel.h27274.Hotel-Information?chkin=4%2F21%2F2017&chkout=4%2F22%2F2017&rm1=a2&regionId=178305&sort=recommended&hwrqCacheKey=d73cbdef-08e9-4a89-b018-c7a2dfca762cHWRQ1492739858034&vip=false&c=7b1bede5-f692-488e-a82c-e1d6336f4faa&&exp_dp=195&exp_ts=1492739862282&exp_curr=USD&exp_pg=HSR
"Palace Hotel, a Luxury Collection Hotel, San Francisco",Union Square,94105,5,4.5,"3,192",04/21/2017,04/22/2017,"Deluxe Room, 2 Double Beds",330,275,2 Double Beds,4,New Montgomery St,https://www.expedia.com/San-Francisco-Hotels-Palace-Hotel.h27274.Hotel-Information?chkin=4%2F21%2F2017&chkout=4%2F22%2F2017&rm1=a2&regionId=178305&sort=recommended&hwrqCacheKey=d73cbdef-08e9-4a89-b018-c7a2dfca762cHWRQ1492739858034&vip=false&c=7b1bede5-f692-488e-a82c-e1d6336f4faa&&exp_dp=195&exp_ts=1492739862282&exp_curr=USD&exp_pg=HSR
"Palace Hotel, a Luxury Collection Hotel, San Francisco",Union Square,94105,5,4.5,"3,192",04/21/2017,04/22/2017,"Deluxe Room, 2 Double Beds",330,375,2 Double Beds,4,New Montgomery St,https://www.expedia.com/San-Francisco-Hotels-Palace-Hotel.h27274.Hotel-Information?chkin=4%2F21%2F2017&chkout=4%2F22%2F2017&rm1=a2&regionId=178305&sort=recommended&hwrqCacheKey=d73cbdef-08e9-4a89-b018-c7a2dfca762cHWRQ1492739858034&vip=false&c=7b1bede5-f692-488e-a82c-e1d6336f4faa&&exp_dp=195&exp_ts=1492739862282&exp_curr=USD&exp_pg=HSR
"Palace Hotel, a Luxury Collection Hotel, San Francisco",Union Square,94105,5,4.5,"3,192",04/21/2017,04/22/2017,Deluxe Room,330,225,1 King Bed,2,New Montgomery St,https://www.expedia.com/San-Francisco-Hotels-Palace-Hotel.h27274.Hotel-Information?chkin=4%2F21%2F2017&chkout=4%2F22%2F2017&rm1=a2&regionId=178305&sort=recommended&hwrqCacheKey=d73cbdef-08e9-4a89-b018-c7a2dfca762cHWRQ1492739858034&vip=false&c=7b1bede5-f692-488e-a82c-e1d6336f4faa&&exp_dp=195&exp_ts=1492739862282&exp_curr=USD&exp_pg=HSR
"Palace Hotel, a Luxury Collection Hotel, San Francisco",Union Square,94105,5,4.5,"3,192",04/21/2017,04/22/2017,Deluxe Room,330,255,1 King Bed,2,New Montgomery St,https://www.expedia.com/San-Francisco-Hotels-Palace-Hotel.h27274.Hotel-Information?chkin=4%2F21%2F2017&chkout=4%2F22%2F2017&rm1=a2&regionId=178305&sort=recommended&hwrqCacheKey=d73cbdef-08e9-4a89-b018-c7a2dfca762cHWRQ1492739858034&vip=false&c=7b1bede5-f692-488e-a82c-e1d6336f4faa&&exp_dp=195&exp_ts=1492739862282&exp_curr=USD&exp_pg=HSR
"Palace Hotel, a Luxury Collection Hotel, San Francisco",Union Square,94105,5,4.5,"3,192",04/21/2017,04/22/2017,Deluxe Room,330,255,1 King Bed,2,New Montgomery St,https://www.expedia.com/San-Francisco-Hotels-Palace-Hotel.h27274.Hotel-Information?chkin=4%2F21%2F2017&chkout=4%2F22%2F2017&rm1=a2&regionId=178305&sort=recommended&hwrqCacheKey=d73cbdef-08e9-4a89-b018-c7a2dfca762cHWRQ1492739858034&vip=false&c=7b1bede5-f692-488e-a82c-e1d6336f4faa&&exp_dp=195&exp_ts=1492739862282&exp_curr=USD&exp_pg=HSR
"Palace Hotel, a Luxury Collection Hotel, San Francisco",Union Square,94105,5,4.5,"3,192",04/21/2017,04/22/2017,Deluxe Room,330,275,1 King Bed,2,New Montgomery St,https://www.expedia.com/San-Francisco-Hotels-Palace-Hotel.h27274.Hotel-Information?chkin=4%2F21%2F2017&chkout=4%2F22%2F2017&rm1=a2&regionId=178305&sort=recommended&hwrqCacheKey=d73cbdef-08e9-4a89-b018-c7a2dfca762cHWRQ1492739858034&vip=false&c=7b1bede5-f692-488e-a82c-e1d6336f4faa&&exp_dp=195&exp_ts=1492739862282&exp_curr=USD&exp_pg=HSR
"Palace Hotel, a Luxury Collection Hotel, San Francisco",Union Square,94105,5,4.5,"3,192",04/21/2017,04/22/2017,Deluxe Room,330,275,1 King Bed,2,New Montgomery St,https://www.expedia.com/San-Francisco-Hotels-Palace-Hotel.h27274.Hotel-Information?chkin=4%2F21%2F2017&chkout=4%2F22%2F2017&rm1=a2&regionId=178305&sort=recommended&hwrqCacheKey=d73cbdef-08e9-4a89-b018-c7a2dfca762cHWRQ1492739858034&vip=false&c=7b1bede5-f692-488e-a82c-e1d6336f4faa&&exp_dp=195&exp_ts=1492739862282&exp_curr=USD&exp_pg=HSR
"Palace Hotel, a Luxury Collection Hotel, San Francisco",Union Square,94105,5,4.5,"3,192",04/21/2017,04/22/2017,Deluxe Room,330,375,1 King Bed,2,New Montgomery St,https://www.expedia.com/San-Francisco-Hotels-Palace-Hotel.h27274.Hotel-Information?chkin=4%2F21%2F2017&chkout=4%2F22%2F2017&rm1=a2&regionId=178305&sort=recommended&hwrqCacheKey=d73cbdef-08e9-4a89-b018-c7a2dfca762cHWRQ1492739858034&vip=false&c=7b1bede5-f692-488e-a82c-e1d6336f4faa&&exp_dp=195&exp_ts=1492739862282&exp_curr=USD&exp_pg=HSR
"Palace Hotel, a Luxury Collection Hotel, San Francisco",Union Square,94105,5,4.5,"3,192",04/21/2017,04/22/2017,"Deluxe Suite, 1 King Bed with Sofa bed",635,795,1 King Bed and 1 Double Sofa Bed,3,New Montgomery St,https://www.expedia.com/San-Francisco-Hotels-Palace-Hotel.h27274.Hotel-Information?chkin=4%2F21%2F2017&chkout=4%2F22%2F2017&rm1=a2&regionId=178305&sort=recommended&hwrqCacheKey=d73cbdef-08e9-4a89-b018-c7a2dfca762cHWRQ1492739858034&vip=false&c=7b1bede5-f692-488e-a82c-e1d6336f4faa&&exp_dp=195&exp_ts=1492739862282&exp_curr=USD&exp_pg=HSR
"Palace Hotel, a Luxury Collection Hotel, San Francisco",Union Square,94105,5,4.5,"3,192",04/21/2017,04/22/2017,"Deluxe Suite, 1 King Bed with Sofa bed",635,825,1 King Bed and 1 Double Sofa Bed,3,New Montgomery St,https://www.expedia.com/San-Francisco-Hotels-Palace-Hotel.h27274.Hotel-Information?chkin=4%2F21%2F2017&chkout=4%2F22%2F2017&rm1=a2&regionId=178305&sort=recommended&hwrqCacheKey=d73cbdef-08e9-4a89-b018-c7a2dfca762cHWRQ1492739858034&vip=false&c=7b1bede5-f692-488e-a82c-e1d6336f4faa&&exp_dp=195&exp_ts=1492739862282&exp_curr=USD&exp_pg=HSR
"Palace Hotel, a Luxury Collection Hotel, San Francisco",Union Square,94105,5,4.5,"3,192",04/21/2017,04/22/2017,"Deluxe Suite, 1 King Bed with Sofa bed",635,825,1 King Bed and 1 Double Sofa Bed,3,New Montgomery St,https://www.expedia.com/San-Francisco-Hotels-Palace-Hotel.h27274.Hotel-Information?chkin=4%2F21%2F2017&chkout=4%2F22%2F2017&rm1=a2&regionId=178305&sort=recommended&hwrqCacheKey=d73cbdef-08e9-4a89-b018-c7a2dfca762cHWRQ1492739858034&vip=false&c=7b1bede5-f692-488e-a82c-e1d6336f4faa&&exp_dp=195&exp_ts=1492739862282&exp_curr=USD&exp_pg=HSR
"Palace Hotel, a Luxury Collection Hotel, San Francisco",Union Square,94105,5,4.5,"3,192",04/21/2017,04/22/2017,"Deluxe Suite, 1 King Bed with Sofa bed",635,845,1 King Bed and 1 Double Sofa Bed,3,New Montgomery St,https://www.expedia.com/San-Francisco-Hotels-Palace-Hotel.h27274.Hotel-Information?chkin=4%2F21%2F2017&chkout=4%2F22%2F2017&rm1=a2&regionId=178305&sort=recommended&hwrqCacheKey=d73cbdef-08e9-4a89-b018-c7a2dfca762cHWRQ1492739858034&vip=false&c=7b1bede5-f692-488e-a82c-e1d6336f4faa&&exp_dp=195&exp_ts=1492739862282&exp_curr=USD&exp_pg=HSR
"Palace Hotel, a Luxury Collection Hotel, San Francisco",Union Square,94105,5,4.5,"3,192",04/21/2017,04/22/2017,"Deluxe Suite, 1 King Bed with Sofa bed",635,845,1 King Bed and 1 Double Sofa Bed,3,New Montgomery St,https://www.expedia.com/San-Francisco-Hotels-Palace-Hotel.h27274.Hotel-Information?chkin=4%2F21%2F2017&chkout=4%2F22%2F2017&rm1=a2&regionId=178305&sort=recommended&hwrqCacheKey=d73cbdef-08e9-4a89-b018-c7a2dfca762cHWRQ1492739858034&vip=false&c=7b1bede5-f692-488e-a82c-e1d6336f4faa&&exp_dp=195&exp_ts=1492739862282&exp_curr=USD&exp_pg=HSR
"Palace Hotel, a Luxury Collection Hotel, San Francisco",Union Square,94105,5,4.5,"3,192",04/21/2017,04/22/2017,"Deluxe Suite, 1 King Bed with Sofa bed",635,945,1 King Bed and 1 Double Sofa Bed,3,New Montgomery St,https://www.expedia.com/San-Francisco-Hotels-Palace-Hotel.h27274.Hotel-Information?chkin=4%2F21%2F2017&chkout=4%2F22%2F2017&rm1=a2&regionId=178305&sort=recommended&hwrqCacheKey=d73cbdef-08e9-4a89-b018-c7a2dfca762cHWRQ1492739858034&vip=false&c=7b1bede5-f692-488e-a82c-e1d6336f4faa&&exp_dp=195&exp_ts=1492739862282&exp_curr=USD&exp_pg=HSR
"Palace Hotel, a Luxury Collection Hotel, San Francisco",Union Square,94105,5,4.5,"3,192",04/21/2017,04/22/2017,"Suite, 1 King Bed with Sofabed (Palace)",900,"2,195",1 King Bed and 1 Double Sofa Bed,3,New Montgomery St,https://www.expedia.com/San-Francisco-Hotels-Palace-Hotel.h27274.Hotel-Information?chkin=4%2F21%2F2017&chkout=4%2F22%2F2017&rm1=a2&regionId=178305&sort=recommended&hwrqCacheKey=d73cbdef-08e9-4a89-b018-c7a2dfca762cHWRQ1492739858034&vip=false&c=7b1bede5-f692-488e-a82c-e1d6336f4faa&&exp_dp=195&exp_ts=1492739862282&exp_curr=USD&exp_pg=HSR
"Palace Hotel, a Luxury Collection Hotel, San Francisco",Union Square,94105,5,4.5,"3,192",04/21/2017,04/22/2017,"Suite, 1 King Bed with Sofabed (Palace)",900,"2,225",1 King Bed and 1 Double Sofa Bed,3,New Montgomery St,https://www.expedia.com/San-Francisco-Hotels-Palace-Hotel.h27274.Hotel-Information?chkin=4%2F21%2F2017&chkout=4%2F22%2F2017&rm1=a2&regionId=178305&sort=recommended&hwrqCacheKey=d73cbdef-08e9-4a89-b018-c7a2dfca762cHWRQ1492739858034&vip=false&c=7b1bede5-f692-488e-a82c-e1d6336f4faa&&exp_dp=195&exp_ts=1492739862282&exp_curr=USD&exp_pg=HSR
"Palace Hotel, a Luxury Collection Hotel, San Francisco",Union Square,94105,5,4.5,"3,192",04/21/2017,04/22/2017,"Suite, 1 King Bed with Sofabed (Palace)",900,"2,245",1 King Bed and 1 Double Sofa Bed,3,New Montgomery St,https://www.expedia.com/San-Francisco-Hotels-Palace-Hotel.h27274.Hotel-Information?chkin=4%2F21%2F2017&chkout=4%2F22%2F2017&rm1=a2&regionId=178305&sort=recommended&hwrqCacheKey=d73cbdef-08e9-4a89-b018-c7a2dfca762cHWRQ1492739858034&vip=false&c=7b1bede5-f692-488e-a82c-e1d6336f4faa&&exp_dp=195&exp_ts=1492739862282&exp_curr=USD&exp_pg=HSR
"Palace Hotel, a Luxury Collection Hotel, San Francisco",Union Square,94105,5,4.5,"3,192",04/21/2017,04/22/2017,"Suite, 1 King Bed with Sofabed (Palace)",900,"2,245",1 King Bed and 1 Double Sofa Bed,3,New Montgomery St,https://www.expedia.com/San-Francisco-Hotels-Palace-Hotel.h27274.Hotel-Information?chkin=4%2F21%2F2017&chkout=4%2F22%2F2017&rm1=a2&regionId=178305&sort=recommended&hwrqCacheKey=d73cbdef-08e9-4a89-b018-c7a2dfca762cHWRQ1492739858034&vip=false&c=7b1bede5-f692-488e-a82c-e1d6336f4faa&&exp_dp=195&exp_ts=1492739862282&exp_curr=USD&exp_pg=HSR
"Palace Hotel, a Luxury Collection Hotel, San Francisco",Union Square,94105,5,4.5,"3,192",04/21/2017,04/22/2017,"Suite, 1 King Bed with Sofabed (Palace)",900,"2,345",1 King Bed and 1 Double Sofa Bed,3,New Montgomery St,https://www.expedia.com/San-Francisco-Hotels-Palace-Hotel.h27274.Hotel-Information?chkin=4%2F21%2F2017&chkout=4%2F22%2F2017&rm1=a2&regionId=178305&sort=recommended&hwrqCacheKey=d73cbdef-08e9-4a89-b018-c7a2dfca762cHWRQ1492739858034&vip=false&c=7b1bede5-f692-488e-a82c-e1d6336f4faa&&exp_dp=195&exp_ts=1492739862282&exp_curr=USD&exp_pg=HSR
Sweden House Hotel,Union Square,94102,2.5,2.1,114,04/21/2017,04/22/2017,"2 Bunk Beds, Shared Bath - Upgraded Large",150,68,2 Twin Beds,2,O'farrell St,https://www.expedia.com/San-Francisco-Hotels-Sweden-House-Hotel.h2098968.Hotel-Information?chkin=4%2F21%2F2017&chkout=4%2F22%2F2017&rm1=a2&regionId=178305&sort=recommended&hwrqCacheKey=d73cbdef-08e9-4a89-b018-c7a2dfca762cHWRQ1492739858034&vip=false&c=7b1bede5-f692-488e-a82c-e1d6336f4faa&&exp_dp=68.41&exp_ts=1492739862282&exp_curr=USD&exp_pg=HSR
Sweden House Hotel,Union Square,94102,2.5,2.1,114,04/21/2017,04/22/2017,"2 Bunk Beds, Shared Bath - Upgraded Large",150,72,2 Twin Beds,2,O'farrell St,https://www.expedia.com/San-Francisco-Hotels-Sweden-House-Hotel.h2098968.Hotel-Information?chkin=4%2F21%2F2017&chkout=4%2F22%2F2017&rm1=a2&regionId=178305&sort=recommended&hwrqCacheKey=d73cbdef-08e9-4a89-b018-c7a2dfca762cHWRQ1492739858034&vip=false&c=7b1bede5-f692-488e-a82c-e1d6336f4faa&&exp_dp=68.41&exp_ts=1492739862282&exp_curr=USD&exp_pg=HSR
Sweden House Hotel,Union Square,94102,2.5,2.1,114,04/21/2017,04/22/2017,"Standard Room, Shared Bathroom",196,68,1 Double Bed,2,O'farrell St,https://www.expedia.com/San-Francisco-Hotels-Sweden-House-Hotel.h2098968.Hotel-Information?chkin=4%2F21%2F2017&chkout=4%2F22%2F2017&rm1=a2&regionId=178305&sort=recommended&hwrqCacheKey=d73cbdef-08e9-4a89-b018-c7a2dfca762cHWRQ1492739858034&vip=false&c=7b1bede5-f692-488e-a82c-e1d6336f4faa&&exp_dp=68.41&exp_ts=1492739862282&exp_curr=USD&exp_pg=HSR
Sweden House Hotel,Union Square,94102,2.5,2.1,114,04/21/2017,04/22/2017,"Standard Room, Shared Bathroom",196,72,1 Double Bed,2,O'farrell St,https://www.expedia.com/San-Francisco-Hotels-Sweden-House-Hotel.h2098968.Hotel-Information?chkin=4%2F21%2F2017&chkout=4%2F22%2F2017&rm1=a2&regionId=178305&sort=recommended&hwrqCacheKey=d73cbdef-08e9-4a89-b018-c7a2dfca762cHWRQ1492739858034&vip=false&c=7b1bede5-f692-488e-a82c-e1d6336f4faa&&exp_dp=68.41&exp_ts=1492739862282&exp_curr=USD&exp_pg=HSR
Cavallo Point,Sausalito,94965,4.5,4.6,326,04/21/2017,04/22/2017,Contemporary Deluxe King,431,639,1 King Bed,3,Murray Circle Fort Baker,https://www.expedia.com/Sausalito-Hotels-Cavallo-Point.h1886656.Hotel-Information?chkin=4%2F21%2F2017&chkout=4%2F22%2F2017&rm1=a2&regionId=178305&sort=recommended&hwrqCacheKey=d73cbdef-08e9-4a89-b018-c7a2dfca762cHWRQ1492739858034&vip=false&c=7b1bede5-f692-488e-a82c-e1d6336f4faa&&exp_dp=589&exp_ts=1492739862283&exp_curr=USD&exp_pg=HSR
Cavallo Point,Sausalito,94965,4.5,4.6,326,04/21/2017,04/22/2017,Contemporary Deluxe King (Bridge View),474,679,1 King Bed,3,Murray Circle Fort Baker,https://www.expedia.com/Sausalito-Hotels-Cavallo-Point.h1886656.Hotel-Information?chkin=4%2F21%2F2017&chkout=4%2F22%2F2017&rm1=a2&regionId=178305&sort=recommended&hwrqCacheKey=d73cbdef-08e9-4a89-b018-c7a2dfca762cHWRQ1492739858034&vip=false&c=7b1bede5-f692-488e-a82c-e1d6336f4faa&&exp_dp=589&exp_ts=1492739862283&exp_curr=USD&exp_pg=HSR
Cavallo Point,Sausalito,94965,4.5,4.6,326,04/21/2017,04/22/2017,Historic King Suite,480,759,1 King Bed and 1 Double Sofa Bed,4,Murray Circle Fort Baker,https://www.expedia.com/Sausalito-Hotels-Cavallo-Point.h1886656.Hotel-Information?chkin=4%2F21%2F2017&chkout=4%2F22%2F2017&rm1=a2&regionId=178305&sort=recommended&hwrqCacheKey=d73cbdef-08e9-4a89-b018-c7a2dfca762cHWRQ1492739858034&vip=false&c=7b1bede5-f692-488e-a82c-e1d6336f4faa&&exp_dp=589&exp_ts=1492739862283&exp_curr=USD&exp_pg=HSR
Cavallo Point,Sausalito,94965,4.5,4.6,326,04/21/2017,04/22/2017,Historic Loft Two Bedroom Suite,800,889,"1 King Bed, 2 Twin Beds and 1 Double Sofa Bed",6,Murray Circle Fort Baker,https://www.expedia.com/Sausalito-Hotels-Cavallo-Point.h1886656.Hotel-Information?chkin=4%2F21%2F2017&chkout=4%2F22%2F2017&rm1=a2&regionId=178305&sort=recommended&hwrqCacheKey=d73cbdef-08e9-4a89-b018-c7a2dfca762cHWRQ1492739858034&vip=false&c=7b1bede5-f692-488e-a82c-e1d6336f4faa&&exp_dp=589&exp_ts=1492739862283&exp_curr=USD&exp_pg=HSR
Cavallo Point,Sausalito,94965,4.5,4.6,326,04/21/2017,04/22/2017,Contemporary King Suite (Bridge View),581,949,1 King Bed and 1 Double Sofa Bed,4,Murray Circle Fort Baker,https://www.expedia.com/Sausalito-Hotels-Cavallo-Point.h1886656.Hotel-Information?chkin=4%2F21%2F2017&chkout=4%2F22%2F2017&rm1=a2&regionId=178305&sort=recommended&hwrqCacheKey=d73cbdef-08e9-4a89-b018-c7a2dfca762cHWRQ1492739858034&vip=false&c=7b1bede5-f692-488e-a82c-e1d6336f4faa&&exp_dp=589&exp_ts=1492739862283&exp_curr=USD&exp_pg=HSR
San Francisco Marriott Union Square,Union Square,94108,4,4.4,"2,260",04/21/2017,04/22/2017,"Room, 1 King Bed, View",280,179,1 King Bed,3,Sutter Street,https://www.expedia.com/San-Francisco-Hotels-San-Francisco-Marriott-Union-Square.h24468.Hotel-Information?chkin=4%2F21%2F2017&chkout=4%2F22%2F2017&rm1=a2&regionId=178305&sort=recommended&hwrqCacheKey=d73cbdef-08e9-4a89-b018-c7a2dfca762cHWRQ1492739858034&vip=false&c=7b1bede5-f692-488e-a82c-e1d6336f4faa&&exp_dp=179.01&exp_ts=1492739862283&exp_curr=USD&exp_pg=HSR
San Francisco Marriott Union Square,Union Square,94108,4,4.4,"2,260",04/21/2017,04/22/2017,"Room, 1 King Bed, View",280,209,1 King Bed,3,Sutter Street,https://www.expedia.com/San-Francisco-Hotels-San-Francisco-Marriott-Union-Square.h24468.Hotel-Information?chkin=4%2F21%2F2017&chkout=4%2F22%2F2017&rm1=a2&regionId=178305&sort=recommended&hwrqCacheKey=d73cbdef-08e9-4a89-b018-c7a2dfca762cHWRQ1492739858034&vip=false&c=7b1bede5-f692-488e-a82c-e1d6336f4faa&&exp_dp=179.01&exp_ts=1492739862283&exp_curr=USD&exp_pg=HSR
San Francisco Marriott Union Square,Union Square,94108,4,4.4,"2,260",04/21/2017,04/22/2017,"Room, Bay View",280,214,1 King Bed or 2 Double Beds,3,Sutter Street,https://www.expedia.com/San-Francisco-Hotels-San-Francisco-Marriott-Union-Square.h24468.Hotel-Information?chkin=4%2F21%2F2017&chkout=4%2F22%2F2017&rm1=a2&regionId=178305&sort=recommended&hwrqCacheKey=d73cbdef-08e9-4a89-b018-c7a2dfca762cHWRQ1492739858034&vip=false&c=7b1bede5-f692-488e-a82c-e1d6336f4faa&&exp_dp=179.01&exp_ts=1492739862283&exp_curr=USD&exp_pg=HSR
San Francisco Marriott Union Square,Union Square,94108,4,4.4,"2,260",04/21/2017,04/22/2017,"Junior Suite, 1 King Bed with Sofa bed, Corner",450,239,1 King Bed and 1 Double Sofa Bed,3,Sutter Street,https://www.expedia.com/San-Francisco-Hotels-San-Francisco-Marriott-Union-Square.h24468.Hotel-Information?chkin=4%2F21%2F2017&chkout=4%2F22%2F2017&rm1=a2&regionId=178305&sort=recommended&hwrqCacheKey=d73cbdef-08e9-4a89-b018-c7a2dfca762cHWRQ1492739858034&vip=false&c=7b1bede5-f692-488e-a82c-e1d6336f4faa&&exp_dp=179.01&exp_ts=1492739862283&exp_curr=USD&exp_pg=HSR
Inn at the Opera,Civic Center,94102,3.5,4.1,448,04/21/2017,04/22/2017,"Studio, 1 Queen Bed",205,165,1 Queen Bed,2,Fulton St,https://www.expedia.com/San-Francisco-Hotels-Inn-At-The-Opera.h26225.Hotel-Information?chkin=4%2F21%2F2017&chkout=4%2F22%2F2017&rm1=a2&regionId=178305&sort=recommended&hwrqCacheKey=d73cbdef-08e9-4a89-b018-c7a2dfca762cHWRQ1492739858034&vip=false&c=7b1bede5-f692-488e-a82c-e1d6336f4faa&&exp_dp=165&exp_ts=1492739862285&exp_curr=USD&exp_pg=HSR
da Vinci Villa,Marina District,94109,3.5,3.6,"2,464",04/21/2017,04/22/2017,"Standard Room, 2 Double Beds",355,161,2 Double Beds,3,Van Ness Ave,https://www.expedia.com/San-Francisco-Hotels-Da-Vinci-Villa.h57255.Hotel-Information?chkin=4%2F21%2F2017&chkout=4%2F22%2F2017&rm1=a2&regionId=178305&sort=recommended&hwrqCacheKey=d73cbdef-08e9-4a89-b018-c7a2dfca762cHWRQ1492739858034&vip=false&c=7b1bede5-f692-488e-a82c-e1d6336f4faa&&exp_dp=161.1&exp_ts=1492739862287&exp_curr=USD&exp_pg=HSR
da Vinci Villa,Marina District,94109,3.5,3.6,"2,464",04/21/2017,04/22/2017,"Standard Room, 2 Double Beds",355,179,2 Double Beds,3,Van Ness Ave,https://www.expedia.com/San-Francisco-Hotels-Da-Vinci-Villa.h57255.Hotel-Information?chkin=4%2F21%2F2017&chkout=4%2F22%2F2017&rm1=a2&regionId=178305&sort=recommended&hwrqCacheKey=d73cbdef-08e9-4a89-b018-c7a2dfca762cHWRQ1492739858034&vip=false&c=7b1bede5-f692-488e-a82c-e1d6336f4faa&&exp_dp=161.1&exp_ts=1492739862287&exp_curr=USD&exp_pg=HSR
da Vinci Villa,Marina District,94109,3.5,3.6,"2,464",04/21/2017,04/22/2017,Standard King Room,355,161,1 King Bed,2,Van Ness Ave,https://www.expedia.com/San-Francisco-Hotels-Da-Vinci-Villa.h57255.Hotel-Information?chkin=4%2F21%2F2017&chkout=4%2F22%2F2017&rm1=a2&regionId=178305&sort=recommended&hwrqCacheKey=d73cbdef-08e9-4a89-b018-c7a2dfca762cHWRQ1492739858034&vip=false&c=7b1bede5-f692-488e-a82c-e1d6336f4faa&&exp_dp=161.1&exp_ts=1492739862287&exp_curr=USD&exp_pg=HSR
da Vinci Villa,Marina District,94109,3.5,3.6,"2,464",04/21/2017,04/22/2017,Standard King Room,355,179,1 King Bed,2,Van Ness Ave,https://www.expedia.com/San-Francisco-Hotels-Da-Vinci-Villa.h57255.Hotel-Information?chkin=4%2F21%2F2017&chkout=4%2F22%2F2017&rm1=a2&regionId=178305&sort=recommended&hwrqCacheKey=d73cbdef-08e9-4a89-b018-c7a2dfca762cHWRQ1492739858034&vip=false&c=7b1bede5-f692-488e-a82c-e1d6336f4faa&&exp_dp=161.1&exp_ts=1492739862287&exp_curr=USD&exp_pg=HSR
da Vinci Villa,Marina District,94109,3.5,3.6,"2,464",04/21/2017,04/22/2017,Superior Room,355,197,1 King Bed,2,Van Ness Ave,https://www.expedia.com/San-Francisco-Hotels-Da-Vinci-Villa.h57255.Hotel-Information?chkin=4%2F21%2F2017&chkout=4%2F22%2F2017&rm1=a2&regionId=178305&sort=recommended&hwrqCacheKey=d73cbdef-08e9-4a89-b018-c7a2dfca762cHWRQ1492739858034&vip=false&c=7b1bede5-f692-488e-a82c-e1d6336f4faa&&exp_dp=161.1&exp_ts=1492739862287&exp_curr=USD&exp_pg=HSR
da Vinci Villa,Marina District,94109,3.5,3.6,"2,464",04/21/2017,04/22/2017,"Premier Room, 2 Queen Beds",355,215,2 Queen Beds,4,Van Ness Ave,https://www.expedia.com/San-Francisco-Hotels-Da-Vinci-Villa.h57255.Hotel-Information?chkin=4%2F21%2F2017&chkout=4%2F22%2F2017&rm1=a2&regionId=178305&sort=recommended&hwrqCacheKey=d73cbdef-08e9-4a89-b018-c7a2dfca762cHWRQ1492739858034&vip=false&c=7b1bede5-f692-488e-a82c-e1d6336f4faa&&exp_dp=161.1&exp_ts=1492739862287&exp_curr=USD&exp_pg=HSR
